Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,Perc_WIDA_AGP,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2024,13,Carson City,13212.1,Carson Montessori ES,District Charter,55,3,NO,43.8,24.6,9.3,YES,YES,NO,NO,NO,52.0,33.6,63.6,63.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.2,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13301.2,Carson MS,Regular,37.5,2,NO,36.5,28.5,33.5,YES,YES,NO,NO,NO,34.0,26.7,33.3,33.3,87.2,N/A,N/A,N/A,N/A,N/A,N/A,28.8,NO,N/A,YES,N/A,NO,N/A
2024,13,Carson City,13302.2,Eagle Valley MS,Regular,33.5,2,NO,35.1,19.5,35.6,YES,YES,NO,NO,NO,34.7,17.8,18.8,18.8,85.1,N/A,N/A,N/A,N/A,N/A,N/A,19.5,NO,N/A,YES,N/A,NO,N/A
2024,13,Carson City,13501.3,Carson HS,Regular,73.5,4,NO,39.8,18.8,32.7,YES,YES,YES,NO,NO,N/A,N/A,15.7,15.7,N/A,84.0,75.2,59.7,39.4,89.8,92.6,31.9,NO,N/A,YES,N/A,NO,N/A
2024,13,Carson City,13903.2,Pioneer Academy MS,Regular,73.3,4,YES,83.3,25.0,-,YES,YES,NO,NO,NO,75.0,25.0,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,5.2,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13903.3,Pioneer Academy HS,Regular,23.3,1,YES,39.1,9.7,13.7,NO,NO,NO,NO,NO,N/A,N/A,-,-,N/A,74.0,47.0,23.5,16.2,71.1,80.0,60.9,NO,N/A,NO,N/A,NO,N/A
2024,14,Pershing,14101.1,Imlay ES,Regular,36.9,2,YES,-,-,-,-,-,NO,NO,NO,36.3,36.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,NO,N/A,NO,N/A,NO,N/A
2024,14,Pershing,14201.1,Lovelock ES,Regular,30,2,YES,21.0,20.0,6.5,YES,YES,YES,YES,NO,32.9,11.9,60.0,60.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,NO,N/A,NO,N/A,NO,N/A
2024,14,Pershing,14301.2,Pershing MS,Regular,30,2,YES,28.4,13.6,17.9,YES,YES,YES,NO,NO,25.0,14.3,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,14,Pershing,14601.3,Pershing HS,Regular,73.5,4,NO,33.3,5.4,23.5,YES,YES,NO,NO,NO,N/A,N/A,27.2,27.2,N/A,100.0,>95,23.3,41.4,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,15,Storey,15101.1,Gallagher ES,Regular,61.6,3,NO,54.4,50.0,18.5,YES,YES,NO,NO,NO,57.4,36.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.7,NO,N/A,NO,N/A,NO,N/A
2024,15,Storey,15102.1,Hillside ES,Regular,60.7,3,YES,65.0,40.0,-,-,YES,NO,NO,NO,61.5,30.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.5,NO,N/A,NO,N/A,NO,N/A
2024,15,Storey,15301.2,Virginia City MS,Regular,37.2,2,NO,39.5,25.0,68.9,YES,YES,NO,NO,NO,43.6,18.3,N/A,N/A,63.3,N/A,N/A,N/A,N/A,N/A,N/A,30.9,NO,N/A,NO,N/A,NO,N/A
2024,15,Storey,15601.3,Virginia City HS,Regular,61.1,3,NO,51.4,25.7,18.7,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,93.5,30.7,26.9,42.1,>95,88.2,42.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16201.1,Anderson ES,Regular,15,1,YES,18.9,18.1,<5,YES,YES,NO,NO,NO,31.1,25.9,20.8,20.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16202.1,Loder ES,Regular,13,1,YES,11.9,8.9,<5,YES,YES,NO,NO,NO,19.7,13.1,27.1,27.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.0,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16203.1,Elmcrest ES,Regular,35.5,2,YES,37.8,30.0,<5,YES,YES,NO,NO,NO,48.1,24.0,38.4,38.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.7,NO,N/A,NO,N/A,YES,2
2024,16,Washoe,16204.1,Duncan ES,Regular,20,1,YES,24.0,14.7,<5,YES,YES,NO,NO,NO,32.6,10.8,72.6,72.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.4,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16205.1,Warner ES,Regular,17,1,YES,32.4,22.9,6.3,YES,YES,NO,NO,NO,25.0,16.2,45.7,45.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.2,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16206.1,Hunter Lake ES,Regular,62.2,3,NO,69.8,66.0,34.6,YES,YES,NO,NO,NO,48.6,52.6,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.1,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16207.1,Beck ES,Regular,89,5,NO,72.6,69.4,31.5,YES,YES,NO,NO,NO,66.4,58.9,40.0,40.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16208.1,Booth ES,Regular,10,1,YES,21.5,20.2,<5,YES,YES,NO,NO,NO,17.5,13.5,26.0,26.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.5,YES,1,NO,N/A,NO,N/A
2024,16,Washoe,16209.1,Towles ES,Regular,35.5,2,NO,58.7,46.9,21.4,YES,YES,NO,NO,NO,39.3,39.3,30.7,30.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16210.1,Melton ES,Regular,90.5,5,NO,69.1,68.0,32.7,YES,YES,NO,NO,NO,63.0,58.9,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16211.1,Mount Rose K 8 ES,Regular,86,5,NO,73.1,57.4,41.3,YES,YES,NO,NO,NO,71.2,48.8,71.4,71.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16211.2,Mount Rose K 8 MS,Regular,98.8,5,NO,>95,93.4,85.2,YES,YES,NO,NO,NO,93.4,91.0,N/A,N/A,82.3,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16212.1,Double Diamond ES,Regular,42.5,2,NO,44.5,39.0,20.2,YES,YES,NO,NO,NO,41.2,42.5,53.5,53.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16213.1,Peavine ES,Regular,58.5,3,YES,48.4,43.0,19.5,YES,YES,NO,NO,NO,62.2,40.9,44.0,44.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16214.1,Cannan ES,Regular,28.5,2,YES,35.2,26.7,<5,YES,YES,NO,NO,NO,42.4,22.3,43.0,43.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.6,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16215.1,Corbett ES,Regular,40.5,2,YES,31.2,19.7,<5,YES,YES,NO,NO,NO,36.7,33.6,43.3,43.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16216.1,Gomm ES,Regular,85,5,NO,66.3,64.9,28.9,YES,YES,NO,NO,NO,65.9,58.8,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.3,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16218.1,Smithridge ES,Regular,22.5,1,YES,31.3,30.9,<5,YES,YES,NO,NO,NO,29.9,26.2,45.5,45.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16219.1,Stead ES,Regular,13.5,1,YES,24.7,18.5,<5,YES,YES,NO,NO,NO,31.8,20.0,30.5,30.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.7,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16220.1,Veterans Memorial STEM ES,Regular,11.5,1,YES,19.3,10.4,<5,YES,YES,NO,NO,NO,21.1,<5,20.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.2,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16221.1,Risley ES,Regular,26,1,YES,21.4,17.5,7.6,YES,YES,NO,NO,NO,27.6,27.8,30.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.0,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16222.1,Maxwell ES,Regular,39,2,YES,50.2,47.9,12.9,YES,YES,NO,NO,NO,50.4,28.0,37.6,37.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16223.1,Drake ES,Regular,57.5,3,YES,75.5,74.8,23.9,YES,YES,NO,NO,NO,53.3,41.1,36.8,36.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16224.1,Greenbrae ES,Regular,19,1,YES,28.9,22.6,<5,YES,YES,NO,NO,NO,35.3,25.4,30.5,30.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.6,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16225.1,Smith Kate ES,Regular,30,2,YES,39.3,36.3,9.6,YES,YES,NO,NO,NO,37.2,27.5,35.0,35.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.1,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16226.1,Juniper ES,Regular,40.5,2,YES,43.0,34.8,8.9,YES,YES,NO,NO,NO,41.5,33.0,43.7,43.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16227.1,Lincoln Park ES,Regular,13,1,YES,23.4,15.3,10.9,YES,YES,NO,NO,NO,31.2,13.7,30.2,30.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.3,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16228.1,Mitchell ES,Regular,25,1,YES,30.7,19.0,13.8,YES,YES,NO,NO,NO,45.0,27.1,31.5,31.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.7,YES,3,NO,N/A,NO,N/A
2024,16,Washoe,16229.1,Brown ES,Regular,64.5,3,NO,54.5,52.9,28.4,YES,YES,NO,NO,NO,52.1,47.2,52.3,52.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.6,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16230.1,Huffaker ES,Regular,51.5,3,NO,54.1,47.7,10.0,YES,YES,NO,NO,NO,52.8,43.8,31.8,31.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16231.1,Lemelson STEM ES,Regular,37.5,2,YES,28.5,15.1,14.7,YES,YES,NO,NO,NO,46.0,28.0,41.1,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16232.1,Lemmon Valley ES,Regular,19,1,YES,24.8,14.0,<5,YES,YES,NO,NO,NO,26.4,11.2,37.1,37.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16233.1,Pleasant Valley ES,Regular,83.3,4,NO,64.6,55.7,36.3,YES,YES,NO,NO,NO,59.1,54.6,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16234.1,Sun Valley ES,Regular,27.5,2,YES,20.0,20.5,<5,YES,YES,YES,NO,NO,19.7,16.4,50.9,50.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.6,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16235.1,Verdi ES,Regular,92.2,5,NO,70.6,67.2,35.8,YES,YES,NO,NO,NO,71.4,62.3,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16237.1,Natchez ES,Regular,12.2,1,YES,11.3,9.6,<5,YES,YES,NO,NO,NO,26.3,5.4,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,YES,6,NO,N/A,NO,N/A
2024,16,Washoe,16238.1,Diedrichsen ES,Regular,56,3,NO,46.9,41.4,8.9,YES,YES,NO,NO,NO,48.6,44.1,47.6,47.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16239.1,Dunn ES,Regular,50,3,YES,41.5,35.4,32.3,YES,YES,NO,NO,NO,44.2,37.6,39.2,39.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16240.1,Palmer ES,Regular,36,2,YES,34.1,31.0,<5,YES,YES,NO,NO,NO,40.9,33.0,43.9,43.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16241.1,Hall ES,Regular,63,3,NO,42.8,47.4,14.8,YES,YES,NO,NO,NO,51.9,44.0,58.3,58.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16242.1,Sepulveda ES,Regular,52.5,3,NO,42.5,41.6,12.3,YES,YES,NO,NO,NO,48.9,39.4,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16243.1,Poulakidas ES,Regular,96,5,NO,69.5,65.1,40.1,YES,YES,NO,NO,NO,64.1,66.8,62.5,62.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16244.1,JOHN BOHACH ES,Regular,82.5,4,NO,53.3,57.8,43.0,YES,YES,NO,NO,NO,59.7,63.0,49.2,49.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16245.1,Inskeep ES,Regular,46.5,2,NO,42.7,35.0,19.1,YES,YES,NO,NO,NO,42.6,34.2,43.4,43.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.3,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16246.1,Raw ES,Regular,75,4,NO,59.7,50.0,12.3,YES,YES,YES,NO,NO,54.5,48.7,57.1,57.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16251.1,Incline ES,Regular,23,1,NO,40.6,30.5,23.4,YES,YES,NO,NO,NO,40.0,18.5,30.7,30.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16256.1,Gomes ES,Regular,36.5,2,YES,37.9,36.2,5.0,YES,YES,NO,NO,NO,44.0,33.3,31.5,31.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16257.1,Lenz ES,Regular,71.6,4,NO,68.8,71.1,19.7,YES,YES,NO,NO,NO,55.4,57.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16258.1,Dodson ES,Regular,43,2,YES,34.5,30.4,17.1,YES,YES,NO,NO,NO,47.2,32.4,38.6,38.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16259.1,Whitehead ES,Regular,29,2,NO,40.6,19.5,9.5,YES,YES,NO,NO,NO,48.6,13.5,40.0,40.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16260.1,Smith Alice ES,Regular,11.5,1,YES,27.7,24.2,12.3,YES,YES,NO,NO,NO,27.1,19.8,25.9,25.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16261.1,Caughlin Ranch ES,Regular,82.7,4,NO,81.8,82.1,55.4,YES,YES,NO,NO,NO,67.8,64.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16262.1,Hidden Valley ES,Regular,44,2,NO,55.8,43.2,16.2,YES,YES,NO,NO,NO,51.3,30.2,36.0,36.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16263.1,Silver Lake ES,Regular,52,3,NO,43.0,41.4,10.1,YES,YES,NO,NO,NO,44.8,48.8,36.7,36.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16264.1,Westergard ES,Regular,60.5,3,NO,62.8,58.7,21.6,YES,YES,YES,YES,NO,48.5,51.1,46.1,46.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16265.1,Taylor ES,Regular,76.5,4,NO,58.7,54.2,15.0,YES,YES,NO,NO,NO,61.5,53.0,36.3,36.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16266.1,Allen ES,Regular,23.5,1,YES,19.7,14.2,7.2,YES,YES,NO,NO,NO,29.9,15.0,49.6,49.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16267.1,Moss ES,Regular,54.5,3,NO,54.4,48.2,27.7,YES,YES,NO,NO,NO,52.8,40.4,37.5,37.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16268.1,Desert Heights ES,Regular,16,1,YES,27.2,21.0,7.4,YES,YES,NO,NO,NO,26.8,24.1,23.8,23.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16269.1,Spanish Spgs ES,Regular,55.5,3,NO,59.4,55.4,23.5,YES,YES,NO,NO,NO,51.3,39.1,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16270.1,Winnemucca ES,Regular,43.5,2,NO,41.1,39.6,10.5,YES,YES,NO,NO,NO,48.0,37.1,53.8,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16271.1,Beasley ES,Regular,57,3,NO,55.2,50.3,37.5,YES,YES,NO,NO,NO,57.1,46.5,18.1,18.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.1,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16272.1,Donner Springs ES,Regular,18.5,1,YES,27.6,25.7,6.5,YES,YES,NO,NO,NO,32.8,22.5,37.9,37.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.6,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16273.1,Mathews ES,Regular,39.5,2,YES,32.2,26.6,<5,YES,YES,YES,NO,NO,38.1,32.4,42.1,42.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.8,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16274.1,Hunsberger ES,Regular,90,5,NO,79.0,77.5,28.2,YES,YES,NO,NO,NO,63.2,62.3,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.1,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16275.1,Bennett ES,Regular,16.5,1,YES,24.2,17.4,<5,YES,YES,NO,NO,NO,27.7,13.9,36.5,36.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.6,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16276.1,Van Gorder ES,Regular,76,4,NO,62.2,59.7,22.5,YES,YES,NO,NO,NO,64.4,43.5,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16278.1,Bailey CH ES,District Charter,21.5,1,YES,12.1,5.4,<5,YES,YES,NO,NO,NO,32.1,7.1,39.2,39.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.3,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16279.1,Coral Acad-South ES,District Charter,71,4,NO,64.4,61.1,24.5,YES,YES,NO,NO,NO,60.4,53.1,42.5,42.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16280.1,Coral Acad-Northwest ES,District Charter,90,Not Rated,NO,66.6,85.7,N/A,YES,YES,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16281.1,Mariposa CS ES,District Charter,37,2,YES,37.9,24.0,<5,YES,YES,NO,NO,NO,42.3,23.0,47.3,47.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16282.1,High Desert CS ES,District Charter,23,1,NO,32.4,15.9,<5,YES,YES,NO,NO,NO,34.0,14.2,38.4,38.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16282.2,High Desert CS MS,District Charter,35.5,2,NO,40.2,13.3,33.3,YES,YES,NO,NO,NO,37.1,8.6,-,-,92.1,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16301.2,Clayton Academy MS,Regular,35,2,YES,42.7,29.3,44.2,YES,YES,NO,NO,NO,40.5,26.3,5.5,5.5,87.8,N/A,N/A,N/A,N/A,N/A,N/A,25.4,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16302.2,Pine MS,Regular,16.5,1,YES,30.9,17.3,24.2,YES,YES,YES,NO,NO,29.5,15.0,7.6,7.6,85.4,N/A,N/A,N/A,N/A,N/A,N/A,31.2,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16303.2,Swope MS,Regular,51.5,3,NO,56.6,50.5,50.1,YES,YES,YES,YES,NO,50.7,47.4,20.6,20.6,91.1,N/A,N/A,N/A,N/A,N/A,N/A,19.0,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16304.2,Vaughn MS,Regular,19,1,YES,20.5,9.1,27.6,YES,YES,NO,NO,NO,20.9,8.2,19.5,19.5,78.1,N/A,N/A,N/A,N/A,N/A,N/A,40.7,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16305.2,Traner MS,Regular,14,1,YES,11.0,5.5,12.8,YES,YES,YES,YES,NO,12.2,7.5,12.5,12.5,90.4,N/A,N/A,N/A,N/A,N/A,N/A,42.7,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16306.2,Dilworth MS,Regular,16,1,YES,16.7,11.6,27.7,YES,YES,NO,NO,NO,16.0,10.4,22.8,22.8,87.7,N/A,N/A,N/A,N/A,N/A,N/A,34.8,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16307.2,Sparks MS,Regular,26.5,1,YES,20.8,14.3,23.4,NO,YES,YES,NO,NO,21.8,16.0,20.1,20.1,90.0,N/A,N/A,N/A,N/A,N/A,N/A,35.8,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16308.2,OBrien MS,Regular,14,1,YES,19.4,9.2,22.3,NO,NO,YES,NO,NO,16.5,7.9,10.1,10.1,85.7,N/A,N/A,N/A,N/A,N/A,N/A,31.3,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16309.2,Incline MS,Regular,57,3,NO,46.0,36.2,28.0,YES,YES,NO,NO,NO,41.9,35.2,24.0,24.0,>95,N/A,N/A,N/A,N/A,N/A,N/A,28.3,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16310.2,Billinghurst MS,Regular,62.5,3,NO,49.8,43.1,54.4,YES,YES,NO,NO,NO,46.4,43.4,55.5,55.5,90.1,N/A,N/A,N/A,N/A,N/A,N/A,16.6,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16311.2,Mendive MS,Regular,33,2,NO,35.4,20.8,43.9,YES,YES,NO,NO,NO,30.4,18.4,30.5,30.5,78.0,N/A,N/A,N/A,N/A,N/A,N/A,20.4,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16312.3,Coral Acad HS,District Charter,99.5,5,NO,70.3,46.9,50.4,YES,YES,NO,NO,NO,N/A,N/A,26.3,26.3,N/A,100.0,85.3,69.3,81.9,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16315.2,Depoali MS,Regular,67.5,3,NO,55.2,46.0,59.3,YES,YES,NO,NO,NO,52.9,42.4,<5,<5,93.4,N/A,N/A,N/A,N/A,N/A,N/A,12.5,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16316.2,Shaw MS,Regular,51.5,3,NO,48.5,40.3,51.3,YES,YES,NO,NO,NO,41.1,37.5,25.0,25.0,83.8,N/A,N/A,N/A,N/A,N/A,N/A,17.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16317.2,Cold Springs MS,Regular,17,1,NO,27.2,13.8,33.0,YES,YES,NO,NO,NO,26.9,11.0,16.2,16.2,81.3,N/A,N/A,N/A,N/A,N/A,N/A,26.2,NO,N/A,NO,N/A,YES,1
2024,16,Washoe,16318.1,Coral Acad ES,District Charter,80.5,4,NO,51.7,58.5,N/A,YES,YES,NO,NO,NO,57.9,60.6,28.0,28.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16319.2,Sky Ranch MS,Regular,63.5,3,NO,55.9,43.8,53.8,YES,YES,NO,NO,NO,51.8,39.2,18.8,18.8,94.9,N/A,N/A,N/A,N/A,N/A,N/A,11.3,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16320.2,Coral Academy MS,District Charter,69.5,3,NO,53.4,38.9,40.6,YES,YES,NO,NO,NO,50.0,37.2,46.4,46.4,93.7,N/A,N/A,N/A,N/A,N/A,N/A,9.3,NO,N/A,NO,N/A,NO,N/A
