SCHOOL_ID,SCHOOL_YEAR,SCHOOL_NAME,TOTAL_ENROLLMENT,CHRONIC_ABSENTEEISM_RATE,ABSENTEEISM_TIER,ELA_PCT_PROFICIENT,ELA_SUPPRESSED,MATH_PCT_PROFICIENT,MATH_SUPPRESSED,DBT_UPDATED_AT
2777,2023,Clark County Detention Center JR/SR High School,37,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2777,2024,Clark County Detention Center JR/SR High School,44,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2607,2022,Centennial High School,2865,42,Critical,,,,,2026-06-23 16:30:42.783 -0700
2716,2022,Acceleration Academy,1148,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2619,2022,Legacy High School,2750,50,Critical,,,,,2026-06-23 16:30:42.783 -0700
2777,2021,Clark County Detention Center JR/SR High School,49,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2619,2024,Legacy High School,2682,46,Critical,,,,,2026-06-23 16:30:42.783 -0700
2250,2020,Andrew Mitchell Elementary School,340,14,Moderate,,,,,2026-06-23 16:30:42.783 -0700
2250,2021,Andrew Mitchell Elementary School,366,27,High,,,,,2026-06-23 16:30:42.783 -0700
2215,2024,John F Miller ,102,57,Critical,,,,,2026-06-23 16:30:42.783 -0700
2087,2023,Rainbow Dreams Early Learning Academy,265,31,Critical,,,,,2026-06-23 16:30:42.783 -0700
2250,2024,Andrew Mitchell Elementary School,356,20,High,,,,,2026-06-23 16:30:42.783 -0700
2103,2023,Earl B. Lundy Elementary School,,10,Moderate,,,,,2026-06-23 16:30:42.783 -0700
2250,2022,Andrew Mitchell Elementary School,386,27,High,,,,,2026-06-23 16:30:42.783 -0700
