organization_code,school_name,school_year,num_students_enrolled,math_num_tested,math_pct_not_tested,math_pct_tested,math_pct_proficient,math_pct_emergent,math_pct_approaches,math_pct_meets,math_pct_exceeds,ela_num_tested,ela_pct_not_tested,ela_pct_tested,ela_pct_proficient,ela_pct_emergent,ela_pct_approaches,ela_pct_meets,ela_pct_exceeds,sci_num_tested,sci_pct_proficient,sci_pct_emergent,sci_pct_approaches,sci_pct_meets,sci_pct_exceeds
02364,"100 Academy of Excellence ",2020-2021,164,134,18.2,81.7,-,82.8,12.6,-,-,91,44.5,55.4,10.9,57.1,31.8,-,-,-,-,-,-,-,-
02364,"100 Academy of Excellence ",2021-2022,129,126,<5,>95,-,85.7,11.9,-,-,116,10.0,89.9,-,65.5,29.3,-,-,-,-,-,-,-,-
02364,"100 Academy of Excellence ",2022-2023,85,84,<5,>95,-,73.8,19.0,-,-,85,<5,>95,23.5,47.0,29.4,--,-,-,-,-,-,-,-
02364,"100 Academy of Excellence ",2023-2024,56,56,<5,>95,-,78.5,19.6,-,-,56,<5,>95,17.8,37.5,44.6,-,-,-,-,-,-,-,-
02364,"FuturEdge Academy Middle School",2024-2025,72,72,<5,>95,-,72.2,18.0,-,-,72,<5,>95,27.7,40.2,31.9,--,-,-,-,-,-,-,-
02367,"Rainbow Dreams Academy Secondary",2015-2016,25,24,,>95,-,66.6,-,-,-,24,,>95,-,41.6,-,-,-,-,-,-,-,-,-
02367,"Rainbow Dreams Academy Secondary",2016-2017,79,60,,75.9,-,60.0,30.0,-,-,60,,75.9,30.0,38.3,31.6,--,-,-,-,-,-,-,-
02367,"Rainbow Dreams Academy Secondary",2017-2018,84,70,,83.3,-,64.2,24.2,-,-,70,,83.3,31.4,32.8,35.7,--,-,-,-,-,-,-,-
02367,"Rainbow Dreams Academy Secondary",2018-2019,78,74,5.1,94.8,-,70.2,22.9,-,-,74,5.1,94.8,22.9,36.4,40.5,--,-,-,-,-,-,-,-
02368,"Gunderson Barry and June MS",2021-2022,1267,1247,<5,>95,38.7,30.2,31.0,22.4,16.2,1250,<5,>95,57.9,15.6,26.4,41.6,16.4,-,-,-,-,-,-
02368,"Gunderson Barry and June MS",2022-2023,1342,1315,<5,>95,43.0,26.9,29.9,22.8,20.1,1316,<5,>95,53.7,18.3,27.8,38.5,15.2,-,-,-,-,-,-
02368,"Gunderson Barry and June MS",2023-2024,1425,1421,<5,>95,48.9,26.6,24.4,23.7,25.2,1421,<5,>95,56.5,18.0,25.3,37.0,19.4,-,-,-,-,-,-
02368,"Barry and June Gunderson Middle School",2024-2025,1490,1484,<5,>95,51.4,24.5,23.9,21.0,30.3,1484,<5,>95,64.6,13.9,21.4,39.4,25.1,-,-,-,-,-,-
02369,"Mackey Jo MS",2020-2021,91,37,59.3,40.6,-,64.8,-,-,-,37,59.3,40.6,35.1,-,43.2,27.0,-,-,-,-,-,-,-
02369,"Mackey Jo MS",2021-2022,167,166,<5,>95,19.8,43.9,36.1,13.2,6.6,166,<5,>95,65.0,10.8,24.0,48.7,16.2,-,-,-,-,-,-
02369,"Mackey Jo MS",2022-2023,257,256,<5,>95,21.8,43.7,34.3,13.2,8.5,255,<5,>95,47.4,14.1,38.4,32.9,14.5,-,-,-,-,-,-
02369,"Mackey Jo MS",2023-2024,246,243,<5,>95,30.0,41.5,28.3,17.6,12.3,228,7.3,92.6,62.2,13.1,24.5,40.7,21.4,-,-,-,-,-,-
02369,"Jo Mackey Middle School",2024-2025,238,238,<5,>95,32.7,39.0,28.1,20.5,12.1,238,<5,>95,68.9,9.2,21.8,42.0,26.8,-,-,-,-,-,-
02407,"Jeffrey Behavior Jr/Sr High School",2015-2016,86,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02501,"Brown Hannah Marie ES",2021-2022,311,309,<5,>95,58.5,18.1,23.3,33.3,25.2,309,<5,>95,67.6,14.5,17.7,32.0,35.5,-,-,-,-,-,-
02501,"Brown Hannah Marie ES",2022-2023,331,328,<5,>95,52.4,18.9,28.6,27.1,25.3,329,<5,>95,62.6,15.8,21.5,27.9,34.6,-,-,-,-,-,-
02501,"Brown Hannah Marie ES",2023-2024,332,328,<5,>95,46.3,24.6,28.9,22.5,23.7,328,<5,>95,57.3,22.5,20.1,28.0,29.2,-,-,-,-,-,-
02501,"Hannah Marie Brown Elementary School",2024-2025,343,341,<5,>95,49.8,27.2,22.8,28.1,21.7,341,<5,>95,58.0,22.5,19.3,27.8,30.2,-,-,-,-,-,-
02607,"Centennial High School",2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2015-2016,219,207,,94.5,48.7,19.8,31.4,28.5,20.2,207,,94.5,56.0,15.4,28.5,25.1,30.9,53,60.3,-,26.4,35.8,--
02615,"Explore Knowledge Academy Elementary",2016-2017,245,233,,>95,48.4,16.7,34.7,26.6,21.8,233,,>95,59.2,19.3,21.4,29.1,30.0,76,25.0,36.8,38.1,--,-
02615,"Explore Knowledge Academy Elementary",2017-2018,214,200,,93.4,59.0,15.5,25.5,34.5,24.5,200,,93.4,70.5,13.0,16.5,30.5,40.0,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2018-2019,210,190,9.5,90.4,50.0,17.3,32.6,32.6,17.3,190,9.5,90.4,58.9,18.9,22.1,27.3,31.5,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2020-2021,205,133,35.1,64.8,19.5,48.1,32.3,--,-,133,35.1,64.8,45.8,25.5,28.5,30.8,15.0,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2021-2022,202,199,<5,>95,16.5,50.7,32.6,--,-,199,<5,>95,53.7,29.1,17.0,32.1,21.6,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2022-2023,196,196,<5,>95,20.4,43.8,35.7,14.2,6.1,196,<5,>95,56.6,27.5,15.8,26.5,30.1,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary",2023-2024,191,189,<5,>95,29.6,33.8,36.5,22.2,7.4,189,<5,>95,54.4,25.9,19.5,26.4,28.0,-,-,-,-,-,-
02615,"Explore Knowledge Academy Elementary School",2024-2025,187,186,<5,>95,37.0,30.6,32.2,23.6,13.4,186,<5,>95,59.6,18.2,22.0,34.9,24.7,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2015-2016,188,153,,81.3,29.4,33.3,37.2,20.9,8.4,174,,92.5,54.5,15.5,29.8,41.3,13.2,54,59.2,-,27.7,35.1,--
02616,"Explore Knowledge Academy Charter Secondary",2016-2017,173,131,,75.7,26.7,41.2,32.0,16.0,10.6,160,,92.4,51.8,17.5,30.6,36.8,15.0,43,58.1,-,32.5,46.5,-
02616,"Explore Knowledge Academy Charter Secondary",2017-2018,186,178,,>95,30.3,34.8,34.8,16.2,14.0,178,,>95,48.3,18.5,33.1,36.5,11.7,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2018-2019,177,160,9.6,90.3,36.8,26.2,36.8,21.8,15.0,160,9.6,90.3,55.0,12.5,32.5,37.5,17.5,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2020-2021,170,93,45.2,54.7,30.1,33.3,36.5,13.9,16.1,94,44.7,55.2,56.3,12.7,30.8,35.1,21.2,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2021-2022,163,161,<5,>95,19.8,34.7,45.3,12.4,7.4,162,<5,>95,63.5,9.2,27.1,48.1,15.4,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2022-2023,173,172,<5,>95,31.3,31.3,37.2,19.7,11.6,172,<5,>95,56.9,11.0,31.9,41.8,15.1,-,-,-,-,-,-
02616,"Explore Knowledge Academy Charter Secondary",2023-2024,185,184,<5,>95,38.5,32.6,28.8,25.5,13.0,184,<5,>95,67.3,11.9,20.6,44.5,22.8,-,-,-,-,-,-
02616,"Explore Knowledge Academy JR/SR High School",2024-2025,175,175,<5,>95,34.8,33.7,31.4,24.0,10.8,175,<5,>95,70.2,10.2,19.4,48.0,22.2,-,-,-,-,-,-
02617,"Andre Agassi College Preparatory Academy",2015-2016,347,321,,92.5,8.0,60.4,31.4,--,-,343,,>95,25.0,39.6,35.2,--,-,114,48.2,--,28.9,42.9,-
02617,"Andre Agassi College Preparatory Academy",2016-2017,322,297,,92.2,15.1,51.5,33.3,--,-,321,,>95,42.0,23.6,34.2,36.1,5.9,110,23.6,38.1,38.1,--,-
02619,"Legacy High School",2016-2017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02621,"Delta Academy",2015-2016,101,64,,63.3,-,65.6,26.5,-,-,64,,63.3,18.7,43.7,37.5,--,-,33,30.3,36.3,33.3,-,-
02621,"Delta Academy",2016-2017,150,87,,57.9,13.7,55.1,31.0,--,-,98,,65.3,34.6,35.7,29.5,--,-,39,-,64.1,25.6,-,-
02621,"Delta Academy",2017-2018,168,94,,55.9,20.2,52.1,27.6,--,-,94,,55.9,35.1,39.3,--,27.6,-,-,-,-,-,-,-
02621,"Delta Academy",2018-2019,175,116,33.7,66.2,22.4,49.1,28.4,--,-,116,33.7,66.2,34.4,37.9,27.5,23.2,11.2,-,-,-,-,-,-
02621,"Delta Academy",2020-2021,251,187,25.4,74.5,11.2,67.3,21.3,--,-,185,26.2,73.7,25.9,43.7,30.2,--,-,-,-,-,-,-,-
02621,"Delta Academy",2021-2022,394,349,11.4,88.5,11.1,68.4,20.3,--,<5,347,11.9,88.0,25.6,44.3,29.9,19.5,6.0,-,-,-,-,-,-
02621,"Delta Academy",2022-2023,536,518,<5,>95,9.2,70.8,19.8,--,<5,523,<5,>95,23.5,44.7,31.7,--,<5,-,-,-,-,-,-
02621,"Delta Academy",2023-2024,493,489,<5,>95,11.2,68.5,20.2,--,<5,489,<5,>95,16.9,55.2,27.8,--,<5,-,-,-,-,-,-
02621,"The Delta Academy JR/SR High School",2024-2025,455,451,<5,>95,17.2,55.6,27.0,12.1,5.0,451,<5,>95,35.2,33.2,31.4,28.8,6.4,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2015-2016,16,-,,43.7,-,-,-,-,-,12,,75.0,91.6,-,-,-,-,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2016-2017,22,11,,50.0,-,-,-,-,-,17,,77.2,88.2,-,-,-,-,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2017-2018,30,17,,56.6,58.8,-,-,-,-,17,,56.6,58.8,-,-,-,-,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2018-2019,34,26,23.5,76.4,46.1,-,-,-,-,26,23.5,76.4,69.2,-,-,42.3,-,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2020-2021,56,23,58.9,41.0,56.5,-,-,-,-,21,62.5,37.5,76.1,-,-,-,-,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2021-2022,1664,281,83.1,16.8,22.4,52.3,25.2,14.9,7.4,278,83.2,16.7,53.5,19.7,26.6,38.1,15.4,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2022-2023,1410,1003,28.8,71.1,9.1,72.5,18.2,--,<5,1043,26.0,73.9,34.3,33.4,32.2,27.0,7.2,-,-,-,-,-,-
02625,"Nevada Learning Academy at CCSD",2023-2024,1384,868,37.2,62.7,10.5,67.8,21.5,--,<5,843,39.0,60.9,30.1,43.2,26.5,24.1,5.9,-,-,-,-,-,-
02625,"NV Learning Academy JR/SR High School",2024-2025,1505,1038,31.0,68.9,8.1,75.3,16.4,--,<5,1057,29.7,70.2,30.2,38.9,30.7,24.4,5.8,-,-,-,-,-,-
02626,"NV Learning Academy ES",2020-2021,42,14,66.6,33.3,-,-,-,-,-,13,69.0,30.9,-,-,-,-,-,-,-,-,-,-,-
02626,"NV Learning Academy ES",2021-2022,1847,399,78.3,21.6,19.0,55.8,25.0,--,<5,426,76.9,23.0,38.0,37.7,24.1,23.7,14.3,-,-,-,-,-,-
02626,"NV Learning Academy ES",2022-2023,1036,735,29.0,70.9,14.1,66.3,19.4,--,<5,750,27.6,72.3,33.0,46.9,20.0,20.6,12.4,-,-,-,-,-,-
02626,"NV Learning Academy ES",2023-2024,780,618,20.7,79.2,16.5,65.8,17.6,11.1,5.3,619,20.6,79.3,21.8,58.1,20.0,11.4,10.3,-,-,-,-,-,-
02626,"NV Learning Academy Elementary School",2024-2025,704,567,19.4,80.5,13.7,68.0,18.1,--,<5,628,10.7,89.2,33.2,45.5,21.1,18.6,14.6,-,-,-,-,-,-
02716,"Acceleration Academy",2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02777,"Clark County Detention Center",2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02908,"Southwest Behavior Jr/Sr High School",2015-2016,35,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2015-2016,18,11,,61.1,-,>95,-,-,-,11,,61.1,-,>95,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2016-2017,15,10,,66.6,-,>95,-,-,-,10,,66.6,-,>95,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2017-2018,12,-,,75.0,-,-,-,-,-,-,,75.0,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2020-2021,10,-,50.0,50.0,-,-,-,-,-,-,60.0,40.0,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02911,"Variety JR/SR HS",2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2015-2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2016-2017,20,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2017-2018,13,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2020-2021,20,-,>95,<5,-,-,-,-,-,-,>95,<5,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 3-12",2022-2023,20,-,>95,<5,-,-,-,-,-,-,>95,<5,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 6-12 J-SHS",2023-2024,12,-,91.6,8.3,-,-,-,-,-,-,91.6,8.3,-,-,-,-,-,-,-,-,-,-,-
02912,"Juvenile Detention 6-12 JR/SR High School",2024-2025,20,-,95.0,5.0,-,-,-,-,-,-,95.0,5.0,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2015-2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2016-2017,15,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2017-2018,18,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain Jr/Sr High School",2023-2024,10,10,<5,>95,-,>95,-,-,-,10,<5,>95,-,-,-,-,-,-,-,-,-,-,-
02913,"Spring Mountain JR/SR High School",2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2015-2016,34,-,,11.7,-,-,-,-,-,10,,29.4,-,-,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2016-2017,37,12,,32.4,-,91.6,-,-,-,13,,35.1,-,92.3,-,-,-,10,-,>95,-,-,-
02916,"Miley Achievement Center Sec",2017-2018,39,-,,23.0,-,-,-,-,-,10,,25.6,-,>95,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2018-2019,43,16,62.7,37.2,-,93.7,-,-,-,18,58.1,41.8,-,>95,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2020-2021,41,19,53.6,46.3,-,>95,-,-,-,20,51.2,48.7,-,>95,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2021-2022,39,19,51.2,48.7,-,>95,-,-,-,13,66.6,33.3,-,92.3,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2022-2023,28,12,57.1,42.8,-,>95,-,-,-,15,46.4,53.5,-,>95,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center Sec",2023-2024,21,13,38.0,61.9,-,>95,-,-,-,14,33.3,66.6,-,>95,-,-,-,-,-,-,-,-,-
02916,"Miley Achievement Center JR/SR High School",2024-2025,24,22,8.3,91.6,-,>95,-,-,-,21,12.5,87.5,-,>95,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2015-2016,24,-,,33.3,-,-,-,-,-,-,,37.5,-,-,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2016-2017,31,18,,58.0,-,>95,-,-,-,16,,51.6,-,>95,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2017-2018,30,-,,20.0,-,-,-,-,-,-,,23.3,-,-,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2018-2019,47,19,59.5,40.4,-,94.7,-,-,-,13,72.3,27.6,-,92.3,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2020-2021,30,10,66.6,33.3,-,>95,-,-,-,-,73.3,26.6,-,-,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2021-2022,12,-,50.0,50.0,-,-,-,-,-,-,41.6,58.3,-,-,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2022-2023,16,10,37.5,62.5,-,>95,-,-,-,10,37.5,62.5,-,-,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center",2023-2024,18,13,27.7,72.2,-,>95,-,-,-,15,16.6,83.3,-,>95,-,-,-,-,-,-,-,-,-
02917,"Miley Achievement Center Elementary School",2024-2025,23,22,<5,>95,-,>95,-,-,-,23,<5,>95,-,86.9,-,-,-,-,-,-,-,-,-
02926,"Desert Willow School",2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02926,"Desert Willow Elementary School",2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2015-2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2016-2017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow Secondary",2023-2024,12,-,25.0,75.0,-,-,-,-,-,-,25.0,75.0,-,-,-,-,-,-,-,-,-,-,-
02927,"Desert Willow JR/SR High School",2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2015-2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2016-2017,177,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2017-2018,199,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2020-2021,10,-,70.0,30.0,-,-,-,-,-,-,70.0,30.0,-,-,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2021-2022,68,18,73.5,26.4,-,>95,-,-,-,24,64.7,35.2,-,79.1,-,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2022-2023,123,87,29.2,70.7,-,89.6,-,-,-,80,34.9,65.0,-,77.5,13.7,-,-,-,-,-,-,-,-
02928,"South Continuation Jr/Sr High School",2023-2024,106,99,6.6,93.3,-,87.8,10.1,-,-,98,7.5,92.4,-,81.6,11.2,-,-,-,-,-,-,-,-
02928,"South Academic Center JR/SR High School",2024-2025,103,90,12.6,87.3,-,86.6,11.1,-,-,95,7.7,92.2,-,70.5,25.2,-,-,-,-,-,-,-,-
02930,"Biltmore Continuation High School",2015-2016,41,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2015-2016,50,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2016-2017,90,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2017-2018,93,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2018-2019,108,-,>95,<5,-,-,-,-,-,-,>95,<5,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2021-2022,46,21,54.3,45.6,-,>95,-,-,-,15,67.3,32.6,-,80.0,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2022-2023,145,59,59.3,40.6,-,94.9,-,-,-,35,75.8,24.1,-,74.2,-,-,-,-,-,-,-,-,-
02932,"Cowan Behavior Jr/Sr High School",2023-2024,128,60,53.1,46.8,-,88.3,-,-,-,86,32.8,67.1,-,72.0,22.0,-,-,-,-,-,-,-,-
02932,"Cowan Academic Center JR/SR High School",2024-2025,94,82,12.7,87.2,-,89.0,-,-,-,77,18.0,81.9,-,71.4,22.0,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2015-2016,58,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2016-2017,79,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2017-2018,92,-,,<5,-,-,-,-,-,-,,<5,-,-,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2018-2019,78,-,93.5,6.4,-,-,-,-,-,-,94.8,5.1,-,-,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2021-2022,51,28,45.0,54.9,-,>95,-,-,-,25,50.9,49.0,-,>95,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2022-2023,136,51,62.5,37.5,-,90.1,-,-,-,53,61.0,38.9,-,88.6,-,-,-,-,-,-,-,-,-
02933,"Peterson Behavior Jr/Sr High School",2023-2024,112,87,22.3,77.6,-,93.1,-,-,-,86,23.2,76.7,-,82.5,-,-,-,-,-,-,-,-,-
02933,"Peterson Academic Center JR/SR High School",2024-2025,71,66,7.0,92.9,-,90.9,-,-,-,62,12.6,87.3,-,83.8,-,-,-,-,-,-,-,-,-
02935,"Variety Elementary",2015-2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02935,"Variety Elementary",2016-2017,15,-,,46.6,-,-,-,-,-,-,,40.0,-,-,-,-,-,-,-,-,-,-,-
02935,"Variety Elementary",2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02935,"Variety Elementary",2018-2019,24,-,91.6,8.3,-,-,-,-,-,-,91.6,8.3,-,-,-,-,-,-,-,-,-,-,-
02935,"Variety Elementary",2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
